,address,lat,lng,parsedAddress,parsedlat,parsedlng,level,coord_diff,correct
0,香港仔香港仔大道166至168號,22.24846842,114.1557598,"[('Region', '香港'), ['?', '仔'], ('StreetName1', '香港仔大道'), ('BuildingNoFrom', '166'), ['?', '至'], ('BuildingNoTo', '168'), ['?', '號']]",22.2486,114.1558,streetNo,0.00013758392493475117,Y
1,銅鑼灣謝斐道488號,22.281008,114.1828233,"[['?', '銅鑼灣'], ('StreetName1', '謝斐道'), ('BuildingNoFrom', '488'), ['?', '號']]",22.2809,114.1829,streetNo,0.0001324646745417082,Y
2,中環德輔道中24號地下大堂,22.28259643,114.15715719999999,"[['?', '中環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '24'), ['?', '號']]",22.2825,114.157,streetNo,0.00018441958924497734,Y
3,中環德輔道中24號地下大堂,22.28257906,114.157168,"[['?', '中環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '24'), ['?', '號']]",22.2825,114.157,streetNo,0.00018567305566740552,Y
4,北角英皇道376號,22.29052593,114.19793490000002,"[['?', '北角'], ('StreetName1', '英皇道'), ('BuildingNoFrom', '376'), ['?', '號']]",22.2904,114.1979,streetNo,0.00013067660426042266,Y
5,筲箕灣筲箕灣道203至205號,22.28043219,114.2246068,"[['?', '筲箕灣'], ('StreetName1', '筲箕灣道'), ('BuildingNoFrom', '203'), ['?', '至'], ('BuildingNoTo', '205'), ['?', '號']]",22.2805,114.2246,streetNo,6.815009978154872e-05,Y
6,灣仔軒尼詩道265至267號,22.278061899999997,114.1767642,"[['?', '灣仔'], ('StreetName1', '軒尼詩道'), ('BuildingNoFrom', '265'), ['?', '至'], ('BuildingNoTo', '267'), ['?', '號']]",22.2781,114.1766,streetNo,0.0001685623030224029,Y
7,西環德輔道西347至349號,22.2869968,114.13695220000001,"[['?', '西環'], ('StreetName1', '德輔道西'), ('BuildingNoFrom', '347'), ['?', '至'], ('BuildingNoTo', '349'), ['?', '號']]",22.2871,114.1367,streetNo,0.0002724978532069973,Y
8,西環德輔道西81至85號,22.28783566,114.14552450000001,"[['?', '西環'], ('StreetName1', '德輔道西'), ('BuildingNoFrom', '81'), ['?', '至85號']]",22.2879,114.1455,streetNo,6.884682709210491e-05,Y
9,佐敦吳松街120號地下,22.30504603,114.17021159999999,"[['?', '佐敦'], ('StreetName1', '吳松街'), ('BuildingNoFrom', '120'), ['?', '號']]",22.305,114.1702,streetNo,4.746915735349455e-05,Y
10,九龍灣宏開道8號其士商業中心地下8號舖,22.32144045,114.21112600000001,"[('Region', '九龍'), ['?', '灣'], ('StreetName1', '宏開道'), ('BuildingNoFrom', '8'), ['?', '號'], ('BuildingName', '其士商業中心')]",22.3213,114.2112,streetNo,0.00015875201573422283,Y
11,九龍城衙前圍道31至33號,22.32884671,114.1891614,"[('Region', '九龍'), ['?', '城'], ('StreetName1', '衙前圍道'), ('BuildingNoFrom', '31'), ['?', '至33號']]",22.3287,114.1891,streetNo,0.00015904019649330133,Y
12,觀塘物華街31至33號,22.31508837,114.2247221,"[['?', '觀塘'], ('StreetName1', '物華街'), ['?', '31至'], ('BuildingNoFrom', '33'), ['?', '號']]",22.3151,114.2247,streetNo,2.497332376322826e-05,Y
13,觀塘巧明街114號,22.31129931,114.22442439999999,"[['?', '觀塘'], ('StreetName1', '巧明街'), ('BuildingNoFrom', '114'), ['?', '號']]",22.3112,114.2241,streetNo,0.00033926071993162606,Y
14,德田邨德田廣場207號,22.31020005,114.23815729999998,"[('EstateName1', '德田邨'), ('BuildingName', '德田廣場'), ['?', '207號']]",22.3102,114.2379,building,0.00025730000484516856,Y
15,旺角彌敦道591號,22.3159345,114.16992720000002,"[['?', '旺角'], ('StreetName1', '彌敦道'), ('BuildingNoFrom', '591'), ['?', '號']]",22.3159,114.1697,streetNo,0.00022980446036904615,Y
16,牛頭角順利邨利溢樓,22.33114914,114.226326,"[['?', '牛頭角'], ('EstateName1', '順利邨'), ('BuildingName', '利溢樓')]",22.3299,114.2269,building,0.0013747096928465007,N
17,新蒲崗衍慶街55至57號,22.33475158,114.194397,"[['?', '新蒲崗'], ('StreetName1', '衍慶街'), ['?', '55至'], ('BuildingNoFrom', '57'), ['?', '號']]",22.3346,114.1945,streetNo,0.00018326346172182023,Y
18,深水埗大埔道144至148號,22.33027581,114.1661212,"[['?', '深水埗'], ('StreetName1', '大埔道'), ('BuildingNoFrom', '144'), ['?', '至'], ('BuildingNoTo', '148'), ['?', '號']]",22.3304,114.1662,streetNo,0.0001470802369450776,Y
19,深水埗青山道285至287號,22.337467,114.15736100000001,"[['?', '深水埗'], ('StreetName1', '青山道'), ('BuildingNoFrom', '285'), ['?', '至'], ('BuildingNoTo', '287'), ['?', '號']]",22.3374,114.1573,streetNo,9.060905032316312e-05,Y
20,大角咀荔枝角道139號,22.32545005,114.16430530000001,"[['?', '大角咀'], ('StreetName1', '荔枝角道'), ('BuildingNoFrom', '139'), ['?', '號']]",22.3253,114.1642,streetNo,0.00018331146310002439,Y
21,土瓜灣譚公道34至34A號,22.32176301,114.18815020000001,"[['?', '土瓜灣'], ('StreetName1', '譚公道'), ('BuildingNoFrom', '34'), ['?', '至'], ('BuildingNoTo', '34A'), ['?', '號']]",22.3218,114.1882,streetNo,6.203466851993792e-05,Y
22,尖沙咀加連威老道16號,22.29960893,114.17303590000002,"[['?', '尖沙咀'], ('StreetName1', '加連威老道'), ('BuildingNoFrom', '16'), ['?', '號']]",22.2995,114.173,streetNo,0.00011469330800768466,Y
23,黃大仙雙鳳街60至64號,22.34547896,114.19765590000002,"[['?', '黃大仙'], ('StreetName1', '雙鳳街'), ('BuildingNoFrom', '60'), ['?', '至'], ('BuildingNoTo', '64'), ['?', '號']]",22.3453,114.1977,streetNo,0.0001843135686765229,Y
24,油塘鯉魚門廣場地下下層LG1號舖,22.296931,114.23916100000001,"[['?', '油塘'], ('BuildingName', '鯉魚門廣場')]",22.2972,114.2391,building,0.0002758296575818077,Y
25,粉嶺聯和墟和隆街2號,22.49882423,114.14195179999999,"[('StreetName1', '粉嶺'), ['?', '聯和墟'], ('StreetName2', '和隆街'), ('BuildingNoFrom', '2'), ['?', '號']]",22.4987,114.1421,streetNo,0.00019338131477439325,Y
26,葵涌祖堯邨敬祖路C座地下,22.34608428,114.1284227,"[('StreetName1', '葵涌'), ('EstateName1', '祖堯邨'), ('StreetName2', '敬祖路'), ['?', 'C座']]",22.3457,114.1287,street,0.0004738843829409372,Y
27,馬鞍山恆安邨恆安商場3樓,22.41676626,114.22778249999999,"[('StreetName1', '馬鞍山'), ['?', '恆安邨恆安商場']]",22.4168,114.2277,street,8.913269657318051e-05,Y
28,上水新豐路71號,22.50448153,114.12687240000001,"[('StreetName1', '上水'), ('StreetName2', '新豐路'), ('BuildingNoFrom', '71'), ['?', '號']]",22.5045,114.127,streetNo,0.0001289298293496894,Y
29,天水圍天澤邨天澤商場1樓112號舖,22.46828126,113.99868970000001,"[('StreetName1', '天水圍'), ('EstateName1', '天澤邨'), ('BuildingName', '天澤商場')]",22.4684,113.9987,street,0.0001191858951351737,Y
30,將軍澳尚德邨尚德商場237號,22.31101892,114.2590946,"[('StreetName1', '將軍澳'), ('EstateName1', '尚德邨'), ['?', '尚德商場'], ('BuildingNoFrom', '2'), ['?', '37號']]",22.3111,114.2583,streetNo,0.0007987259394731456,Y
31,荃灣沙咀道298號翡翠廣場地下,22.36915616,114.11732109999998,"[('StreetName1', '荃灣'), ['?', '沙咀道'], ('BuildingNoFrom', '298'), ['?', '號'], ('BuildingName', '翡翠廣場')]",22.369,114.1171,streetNo,0.0002706864525527024,Y
32,屯門鄉事會路117號康麗花園地下,22.38711788,113.97598740000001,"[('StreetName2', '屯門鄉事會路'), ('BuildingNoFrom', '117'), ['?', '號'], ('EstateName1', '康麗花園')]",22.3984,113.9748,streetNo,0.011344432575248031,N
33,屯門良景邨良景廣場 2 樓 L220 號舖,22.40665935,113.96310749999999,"[('StreetName1', '屯門'), ('EstateName1', '良景邨'), ('BuildingName', '良景廣場')]",22.4063,113.9627,street,0.0005433126839081297,Y
34,屯門龍門路45號富健花園82號,22.38365072,113.96465239999999,"[('StreetName1', '屯門'), ('StreetName2', '龍門路'), ('BuildingNoFrom', '45'), ['?', '號'], ('EstateName1', '富健花園'), ['?', '82號']]",22.3838,113.9649,streetNo,0.00028911983398751317,Y
35,元朗青山道99至109號,22.44459368,114.0285909,"[('StreetName1', '元朗'), ['?', '青山道'], ('BuildingNoFrom', '99'), ['?', '至'], ('BuildingNoTo', '109'), ['?', '號']]",22.4447,114.0286,streetNo,0.00010670872691625849,Y
36,大嶼山東涌逸東邨逸東商場地下1及2號舖,22.28140263,113.9347243,"[('StreetName1', '大嶼山'), ('StreetName2', '東涌'), ('EstateName1', '逸東邨'), ('BuildingName', '逸東商場')]",22.2822,113.9352,street,0.0009284876988399011,Y
37,新界天水圍置富嘉湖2期1樓103號,22.4572962,114.0043855,"[('Region', '新界'), ('StreetName1', '天水圍'), ['?', '置富嘉湖'], ('BuildingNoFrom', '2'), ['?', '期']]",22.4607,114.0075,streetNo,0.004613671497839535,N
38,新界沙田瀝源邨瀝源廣場212號鋪,22.38475685,114.19168,"[('Region', '新界'), ('StreetName1', '沙田'), ('EstateName1', '瀝源邨'), ['?', '瀝源廣場']]",22.3847,114.1919,street,0.00022722658845183906,Y
39,新界屯門兆康站SIH 34舖,22.411341,113.97877199999999,"[('Region', '新界'), ('StreetName1', '屯門'), ['?', '兆康站']]",22.4136,113.9795,street,0.002373407887407409,N
40,新界屯門兆康站SIH 34舖,22.411341,113.97877199999999,"[('Region', '新界'), ('StreetName1', '屯門'), ['?', '兆康站']]",22.4136,113.9795,street,0.002373407887407409,N
41,中環德輔道中24號3樓,22.282521,114.15700700000001,"[['?', '中環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '24'), ['?', '號']]",22.2825,114.157,streetNo,2.2135943624834504e-05,Y
42,葵涌邨葵涌商場二樓平台自動櫃員機5號,22.36749444,114.12787040000002,"[('EstateName1', '葵涌邨'), ('BuildingName', '葵涌商場'), ['?', '二樓']]",22.3673,114.1276,building,0.0003330511576484524,Y
43,九龍茘枝角道833號昇悦商場一樓號舖旁邊位置,22.3346026,114.14875740000001,"[('Region', '九龍'), ['?', '茘枝角道'], ('BuildingNoFrom', '833'), ['?', '號昇悦商場一樓']]",22.3346,114.1488,,4.267926895856575e-05,Y
44,青衣長發邨長發廣場2樓206A號舖,22.36226493,114.1034341,"[('StreetName1', '青衣'), ('EstateName1', '長發邨'), ('BuildingName', '長發廣場')]",22.3628,114.1036,street,0.0005601988172972887,Y
45,大埔太和路12號太和廣場1樓101 I 號舖,22.45150237,114.161984,"[('StreetName2', '大埔太和路'), ('BuildingNoFrom', '12'), ['?', '號'], ('BuildingName', '太和廣場')]",22.4505,114.1604,streetNo,0.0018745137014497502,N
46,"新界天水圍天瑞路71,73,75及77號天澤邨天澤商場2樓218號舖",22.468344000000002,113.9986,"[('Region', '新界'), ('StreetName1', '天水圍'), ('StreetName2', '天瑞路'), ['?', '71,73,75及'], ('BuildingNoFrom', '77'), ['?', '號'], ('EstateName1', '天澤邨'), ('BuildingName', '天澤商場')]",22.4684,113.9987,streetNo,0.00011461239025666862,Y
47,大嶼山東涌逸東邨逸東商場地下1及2號舖,22.281615,113.934855,"[('StreetName1', '大嶼山'), ('StreetName2', '東涌'), ('EstateName1', '逸東邨'), ('BuildingName', '逸東商場')]",22.2822,113.9352,street,0.0006791538853589981,Y
48,香港仔中心商場第三期一號舖及地庫,22.24809605,114.1550463,"[('EstateName1', '香港仔中心'), ['?', '商場第三期一']]",22.2479,114.1546,building,0.0004874620933914691,Y
49,金鐘夏愨道18號海富中心商場1樓10號舖,22.27938728,114.1649437,"[['?', '金鐘夏愨道'], ('BuildingNoFrom', '18'), ['?', '號'], ('EstateName1', '海富中心'), ['?', '商場']]",22.2794,114.1648,building,0.00014426187437636555,Y
50,銅鑼灣軒尼詩道482號,22.27973972,114.1826087,"[['?', '銅鑼灣'], ('StreetName1', '軒尼詩道'), ('BuildingNoFrom', '482'), ['?', '號']]",22.2796,114.1826,streetNo,0.00013999060111360702,Y
51,中環德輔道中19號環球大廈,22.28229116,114.1576856,"[['?', '中環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '19'), ['?', '號'], ('BuildingName', '環球大廈')]",22.2825,114.1577,streetNo,0.00020933586792513232,Y
52,中環德輔道中19號環球大廈,22.28229,114.1576322,"[['?', '中環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '19'), ['?', '號'], ('BuildingName', '環球大廈')]",22.2825,114.1577,streetNo,0.0002206736051300629,Y
53,柴灣盛泰街100號杏花村杏花新城地下G59號,22.27749601,114.23942859999998,"[['?', '柴灣盛泰街'], ('BuildingNoFrom', '100'), ['?', '號杏花村'], ('BuildingName', '杏花新城')]",22.276,114.2405,building,0.0018400934433155753,N
54,跑馬地毓秀街13號金毓大廈地下A號舖,22.26855057,114.1855994,"[['?', '跑馬地'], ('StreetName1', '毓秀街'), ('BuildingNoFrom', '13'), ['?', '號'], ('BuildingName', '金毓大廈')]",22.2685,114.1856,streetNo,5.057355929632303e-05,Y
55,北角英皇道433-437號珠璣大廈,22.29135484,114.20065459999998,"[['?', '北角'], ('StreetName1', '英皇道'), ('BuildingNoFrom', '433'), ['?', '-437號'], ('BuildingName', '珠璣大廈')]",22.2914,114.2005,streetNo,0.00016106081333370882,Y
56,北角英皇道293-299號璇宮大廈地下15-22號舖及地庫,22.28926022,114.1946331,"[['?', '北角'], ('StreetName1', '英皇道'), ('BuildingNoFrom', '293'), ['?', '-'], ('BuildingNoTo', '299'), ['?', '號'], ('BuildingName', '璇宮大廈')]",22.2905,114.1957,streetNo,0.0016356436220648126,N
57,香港港島東太古城太裕路1號安盛台地下501號舖,22.28596932,114.2148757,"[('Region', '香港'), ['?', '港島東'], ('EstateName1', '太古城'), ('StreetName1', '太裕路'), ('BuildingNoFrom', '1'), ['?', '號安盛台']]",22.2865,114.2148,streetNo,0.0005360520053130823,Y
58,筲箕灣筲箕灣道57-87號太安樓地下G8號舖,22.28266841,114.2216778,"[['?', '筲箕灣'], ('StreetName1', '筲箕灣道'), ('BuildingNoFrom', '57'), ['?', '-'], ('BuildingNoTo', '87'), ['?', '號'], ('BuildingName', '太安樓')]",22.2827,114.2219,streetNo,0.00022443432915777685,Y
59,上環德輔道中288號易通商業大廈地下B2號鋪連1/F B室,22.28662452,114.15114640000002,"[['?', '上環'], ('StreetName1', '德輔道中'), ('BuildingNoFrom', '288'), ['?', '號'], ('BuildingName', '易通商業大廈')]",22.2866,114.1511,streetNo,5.248038111079742e-05,Y
60,灣仔莊士敦道164號,22.27661241,114.17470690000002,"[['?', '灣仔'], ('StreetName1', '莊士敦道'), ('BuildingNoFrom', '164'), ['?', '號']]",22.2765,114.1746,streetNo,0.0001551245245093155,Y
61,灣仔告士打道108號大新金融中心地下,22.27907952,114.17377350000001,"[['?', '灣仔'], ('StreetName1', '告士打道'), ('BuildingNoFrom', '108'), ['?', '號'], ('BuildingName', '大新金融中心')]",22.2789,114.1737,streetNo,0.00019398371169209933,Y
62,灣仔告士打道108號大新金融中心地下,22.27901499,114.1737467,"[['?', '灣仔'], ('StreetName1', '告士打道'), ('BuildingNoFrom', '108'), ['?', '號'], ('BuildingName', '大新金融中心')]",22.2789,114.1737,streetNo,0.00012411120054171346,Y
63,西環皇后大道西443-453號地下15-16號舖,22.2861356,114.1350773,"[['?', '西環'], ('StreetName1', '皇后大道西'), ('BuildingNoFrom', '443'), ['?', '-453號']]",22.2865,114.135,streetNo,0.0003725085905039054,Y
64,"九龍紅磡蕪湖街28號昌隆閣地下3 及4號舖, 1樓2 號舖及2樓3 號舖",22.30679797,114.18725159999998,"[('Region', '九龍'), ['?', '紅磡'], ('StreetName1', '蕪湖街'), ('BuildingNoFrom', '28'), ['?', '號'], ('BuildingName', '昌隆閣')]",22.3068,114.1869,streetNo,0.0003516058601492998,Y
65,佐敦彌敦道335號,22.30676075,114.17137029999999,"[['?', '佐敦'], ('StreetName1', '彌敦道'), ('BuildingNoFrom', '335'), ['?', '號']]",22.3067,114.1712,streetNo,0.00018081109616867433,Y
66,九龍灣展貿徑一號國際展貿中心地下陳列櫃01B,22.32377774,114.203546,"[('Region', '九龍'), ['?', '灣'], ('StreetName1', '展貿徑'), ['?', '一號國際展貿中心']]",22.3237,114.2032,street,0.0003546258699044368,Y
67,九龍灣德福廣場一期二樓F5A-F6A號,22.32348,114.2133307,"[('Region', '九龍'), ['?', '灣'], ('BuildingName', '德福廣場一期'), ['?', '二樓F5A-F6A號']]",22.3238,114.2136,building,0.0004182373608355956,Y
68,九龍觀塘成業街10號地下A舖,22.3106682,114.2260034,"[('Region', '九龍'), ['?', '觀塘'], ('StreetName1', '成業街'), ['?', '10號']]",22.3101,114.2271,street,0.001235063884984484,N
69,九龍觀塘康寧道45 號宜安中心地下７ -９號舖,22.31520747,114.22354729999999,"[('Region', '九龍'), ['?', '觀塘'], ('StreetName1', '康寧道'), ('BuildingNoFrom', '45'), ['?', ' 號'], ('BuildingName', '宜安中心')]",22.3152,114.2233,streetNo,0.0002474127945338325,Y
70,樂富橫頭磡樂富廣場1樓1101&1102號舖,22.33736404,114.187367,"[['?', '樂富橫頭磡'], ('BuildingName', '樂富廣場')]",22.3384,114.1873,building,0.0010381243285844542,N
71,美孚新邨萬事達廣場1樓N95號C舖,22.3379421,114.1388914,"[('EstateName1', '美孚新邨'), ('StreetName1', '萬事達廣場')]",22.3375,114.1393,street,0.000602001968435954,Y
72,旺角彌敦道697號,22.32003359,114.1690743,"[['?', '旺角'], ('StreetName1', '彌敦道'), ('BuildingNoFrom', '697'), ['?', '號']]",22.32,114.1689,streetNo,0.0001775071212774192,Y
73,九龍長沙灣道889號華創中心地下1號鋪,22.336548,114.147116,"[('Region', '九龍'), ('StreetName1', '長沙灣道'), ('BuildingNoFrom', '889'), ['?', '號'], ('BuildingName', '華創中心')]",22.3366,114.147,streetNo,0.00012712198864873477,Y
74,九龍土瓜灣道245B及247號美景樓第2期地下,22.31531169,114.1889092,"[('Region', '九龍'), ('StreetName1', '土瓜灣道'), ('BuildingNoFrom', '245B'), ['?', '及247號'], ('EstateName1', '美景樓'), ['?', '第2'], ('BlockDescriptor', '期')]",22.3159,114.1896,streetNo,0.000907366131227449,Y
75,尖沙咀彌敦道66-70號金冠大廈,22.29776011,114.1723037,"[['?', '尖沙咀'], ('StreetName1', '彌敦道'), ('BuildingNoFrom', '66'), ['?', '-70號'], ('BuildingName', '金冠大廈')]",22.2978,114.1724,streetNo,0.00010423484110007329,Y
76,油麻地彌敦道561號,22.31445811,114.17020349999999,"[['?', '油麻地'], ('StreetName1', '彌敦道'), ('BuildingNoFrom', '561'), ['?', '號']]",22.3144,114.17,streetNo,0.00021163417042969175,Y
77,新界葵涌興芳路177號葵芳邨葵芳廣場1樓116號,22.356727,114.12818899999999,"[('Region', '新界'), ('StreetName1', '葵涌'), ('StreetName2', '興芳路'), ('BuildingNoFrom', '177'), ['?', '號'], ('EstateName1', '葵芳邨'), ('BuildingName', '葵芳廣場')]",22.3603,114.1293,streetNo,0.0037417442456713973,N
78,新界馬鞍山西沙路608號馬鞍山廣場三樓335號舖,22.42516913,114.2318407,"[('Region', '新界'), ('StreetName1', '馬鞍山'), ('StreetName2', '西沙路'), ('BuildingNoFrom', '608'), ['?', '號'], ('BuildingName', '馬鞍山廣場'), ['?', '三樓']]",22.4252,114.2318,streetNo,5.10827456187656e-05,Y
79,沙田 好運中心地下9號舖,22.383364999999998,114.190754,"[('StreetName1', '沙田'), ['?', ' '], ('EstateName1', '好運中心')]",22.3834,114.1905,street,0.00025640007800187183,Y
80,上水新豐路55-59號兆啓樓地下B號舖,22.5050242,114.1269422,"[('StreetName1', '上水'), ('StreetName2', '新豐路'), ('BuildingNoFrom', '55'), ['?', '-59號兆啓樓']]",22.505,114.127,streetNo,6.266163099802869e-05,Y
81,大埔安泰路1號大埔廣場地下53號及54號舖,22.45208511,114.1703081,"[('StreetName1', '大埔'), ('StreetName2', '安泰路'), ('BuildingNoFrom', '1'), ['?', '號'], ('EstateName1', '大埔廣場')]",22.4525,114.1698,streetNo,0.0006559720436926188,Y
82,新界沙田大圍道55-56號積輝街14-18號金禧花園地下1及2號舖,22.37571908,114.1771933,"[('Region', '新界'), ('StreetName1', '沙田'), ('StreetName2', '大圍'), ['?', '道55-56號'], ('StreetName3', '積輝街'), ('BuildingNoFrom', '14'), ['?', '-'], ('BuildingNoTo', '18'), ['?', '號'], ('EstateName1', '金禧花園')]",22.3742,114.1774,streetNo,0.0015330782551477493,N
83,新界元朗天水圍天靖街3號天盛苑天盛商場1樓L120號舖,22.44909533,114.00271809999998,"[('Region', '新界'), ['?', '元朗'], ('StreetName1', '天水圍'), ('StreetName2', '天靖街'), ('BuildingNoFrom', '3'), ['?', '號'], ('EstateName1', '天盛苑'), ('BuildingName', '天盛商場')]",22.449,114.0027,streetNo,9.70330814650795e-05,Y
84,將軍澳唐俊街9號君薈坊地下層G10號商鋪,22.30834393,114.2611814,"[('StreetName1', '將軍澳'), ('StreetName2', '唐俊街'), ('BuildingNoFrom', '9'), ['?', '號君薈坊']]",22.3089,114.2616,streetNo,0.0006960171010145741,Y
85,將軍澳MCP Discovery一樓127號舖,22.32288948,114.2569676,"[('StreetName1', '將軍澳'), ['?', 'MCP Discovery一樓']]",22.3068,114.2584,street,0.016153115378478734,N
86,青衣青敬路33號青衣城108D-E號舖,22.35921446,114.1082203,"[('StreetName1', '青衣'), ('StreetName2', '青敬路'), ('BuildingNoFrom', '33'), ['?', '號'], ('BuildingName', '青衣城')]",22.3585,114.1066,streetNo,0.0017708261296915545,N
87,荃灣大河道14-16號登發大廈,22.37249471,114.11639299999999,"[('StreetName1', '荃灣'), ('StreetName2', '大河道'), ('BuildingNoFrom', '14'), ['?', '-16號'], ('BuildingName', '登發大廈')]",22.3726,114.1163,streetNo,0.00014048125888520198,Y
88,荃灣沙咀道288號地下,22.36945381,114.1169885,"[('StreetName1', '荃灣'), ['?', '沙咀道'], ('BuildingNoFrom', '288'), ['?', '號']]",22.3693,114.1169,streetNo,0.00017745356040621592,Y
89,屯門湖翠路168-236號海趣坊93-95號舖,22.37254183,113.9685953,"[('StreetName1', '屯門'), ('StreetName2', '湖翠路'), ('BuildingNoFrom', '168'), ['?', '-'], ('BuildingNoTo', '236'), ['?', '號'], ('BuildingName', '海趣坊')]",22.3725,113.9667,streetNo,0.001895761545897588,N
90,大嶼山東涌慶東街1號東堤灣畔地下23號舖,22.28829231,113.940475,"[('StreetName1', '大嶼山'), ('StreetName2', '東涌'), ('StreetName3', '慶東街'), ('BuildingNoFrom', '1'), ['?', '號'], ('EstateName1', '東堤灣畔')]",22.2874,113.9404,streetNo,0.0008954563842516805,Y
91,新界元朗青山公路元朗段162-168號聯昇樓地下C號舖,22.44435321,114.0271801,"[('Region', '新界'), ('StreetName1', '元朗'), ('StreetName2', '青山公路元朗段'), ('BuildingNoFrom', '162'), ['?', '-'], ('BuildingNoTo', '168'), ['?', '號'], ('BuildingName', '聯昇樓')]",22.4442,114.027,streetNo,0.0002364515047491578,Y
92,"香港太古城道18號太古城中心商場2期B1層, APITA",22.28681314,114.21739699999999,"[('Region', '香港'), ('StreetName1', '太古城道'), ('BuildingNoFrom', '18'), ['?', '號'], ('BuildingName', '太古城中心'), ['?', '商場2期']]",22.2859,114.2168,streetNo,0.0010909783038989523,N
93,新界屯門鄉事會道52-62號萬祥樓地下4號及5號舖,22.391911999999998,113.97531399999998,"[('Region', '新界'), ('StreetName1', '屯門'), ['?', '鄉事會道'], ('BuildingNoFrom', '52'), ['?', '-62號'], ('BuildingName', '萬祥樓')]",22.3964,113.9748,streetNo,0.004517337711528672,N
94,九龍黃大仙正德街103號黃大仙中心地下G3C號舖,22.34119456,114.19434609999999,"[('Region', '九龍'), ['?', '黃大仙'], ('StreetName1', '正德街'), ('BuildingNoFrom', '103'), ['?', '號'], ('BuildingName', '黃大仙中心')]",22.3413,114.1941,streetNo,0.00026773644427284445,Y
95,香港士美菲路12號文光閣地下A2號舖及1樓A室,22.2821878,114.12846809999999,"[('Region', '香港'), ('StreetName1', '士美菲路'), ('BuildingNoFrom', '12'), ['?', '號'], ('BuildingName', '文光閣')]",22.2822,114.1284,streetNo,6.91841744840943e-05,Y
96,粉嶺百和路88號花都廣場地下A11-A14及110-112號舖,22.4855951,114.14149350000001,"[('StreetName1', '粉嶺'), ('StreetName2', '百和路'), ('BuildingNoFrom', '88'), ['?', '號'], ('EstateName1', '花都廣場')]",22.4856,114.1407,streetNo,0.0007935151290448654,Y
97,香港仔大道184號港基大廈地下B舖,22.24944405,114.1555291,"[('StreetName1', '香港仔大道'), ('BuildingNoFrom', '184'), ['?', '號'], ('BuildingName', '港基大廈')]",22.2496,114.1555,streetNo,0.00015864177413121315,Y
98,銅鑼灣軒尼詩道447號地下,22.27965533,114.1818121,"[['?', '銅鑼灣'], ('StreetName1', '軒尼詩道'), ('BuildingNoFrom', '447'), ['?', '號']]",22.2798,114.1817,streetNo,0.00018301862992403176,Y
